t;Demand;Demand sorted;PV output;PV output sorted;imports;imports sorted
289;7033,960205791698;8922,475111491996;0,0;8793,776434342926;0,0;2627,4798971993723
290;6807,885173503711;8922,09947246671;0,0;8784,421518713147;0,0;2627,4798971993723
291;6630,600642443989;8921,819891514222;0,0;8784,372368831124;0,0;2627,4798971993723
292;6498,631081215031;8921,755573929158;0,0;8783,660558536818;0,0;2627,4798971993723
293;6436,888196266367;8921,213386445681;0,0;8781,686676134734;500,0;2627,4798971993723
294;6464,677381271122;8921,18229307382;0,0;8781,456958098055;1000,0;2627,4798971993723
295;6597,665320521025;8921,081606944539;1141,7795684249834;8779,2384027358;1500,0;2627,4798971993723
296;6681,895611451256;8920,54452329084;2841,600008944739;8778,7194767651;2000,0;2627,4798971993723
297;6918,1069640425485;8919,975545779458;4367,897137398995;8775,764896495542;2500,0;2627,4798971993723
298;7195,861688321776;8919,50779855004;5640,122890032156;8775,68963177389;2627,4798971993723;2627,4798971993723
299;7404,178420632381;8918,627380896396;5828,674052333268;8774,377428766464;2627,4798971993723;2627,4798971993723
300;7449,992694169768;8918,168365317357;5526,931270728795;8772,165881946337;2627,4798971993723;2627,4798971993723
301;7451,469153587521;8917,497630212623;5201,64086844789;8770,527342563317;2627,4798971993723;2627,4798971993723
302;7522,82707084601;8917,02822106456;3792,5550566381444;8768,300134116713;2627,4798971993723;2627,4798971993723
303;7549,248160999196;8916,541707159244;2130,3852169962665;8768,169842176087;2627,4798971993723;2627,4798971993723
304;7455,294742186169;8915,713807471673;973,59884463177;8763,426013409384;2368,314954233182;2627,4798971993723
305;7368,165936874315;8914,711965081566;106,9187814094058;8762,936544734843;1868,3149542331823;2627,4798971993723
306;7366,6697956094295;8914,47929534926;0,0;8759,861889503396;1368,3149542331823;2627,4798971993723
307;7392,550219821159;8914,401577282231;0,0;8759,813345739687;868,3149542331823;2627,4798971993723
308;7655,643906892618;8913,902098742794;0,0;8758,889777911236;368,31495423318233;2627,4798971993723
309;7776,797400103559;8913,760815873016;0,0;8756,257828372984;0,0;2627,4798971993723
310;7817,061649107912;8913,539707646967;0,0;8754,479090480789;0,0;2627,4798971993723
311;7560,508538523545;8913,52369325621;0,0;8754,283058119816;0,0;2627,4798971993723
312;7236,854587362715;8913,44780779757;0,0;8753,239762781994;0,0;2627,4798971993723
313;6897,0673295317465;8913,305160472733;0,0;8750,540998541357;0,0;2627,4798971993723
314;6653,7365573817415;8912,213990245617;0,0;8750,17125541685;0,0;2627,4798971993723
315;6495,847370501663;8912,079380798037;0,0;8749,95129189851;0,0;2627,4798971993723
316;6396,30386925128;8911,766699847345;0,0;8749,944836823455;0,0;2627,4798971993723
317;6368,627208207868;8911,602207264285;0,0;8749,924127698052;0,0;2627,4798971993723
318;6542,461839176408;8911,470899980615;0,0;8747,453682889633;262,3427341798024;2627,4798971993723
319;7030,13876172854;8911,152952945267;616,7267974006021;8747,121935749403;762,3427341798024;2627,4798971993723
320;7493,034017283032;8910,888249347847;1614,745114664859;8746,249193268066;1262,3427341798024;2627,4798971993723
321;8121,029126043358;8910,818042357689;2883,7028832990927;8745,803168276083;1762,3427341798024;2627,4798971993723
322;8483,560169143077;8909,604743104537;4200,9305298381605;8745,447194539123;2262,3427341798024;2627,4798971993723
323;8704,344267105487;8909,276186497436;4588,5156026829545;8744,918046917674;2627,4798971993723;2627,4798971993723
324;8724,979774689002;8909,004148265882;4514,728749714972;8741,438105542;2627,4798971993723;2627,4798971993723
325;8621,81835036201;8908,890437679425;4305,868291722617;8741,313438370698;2627,4798971993723;2627,4798971993723
326;8707,34887284202;8908,438047323443;4176,231654874659;8740,701139104562;2627,4798971993723;2627,4798971993723
327;8783,142351506902;8906,484977767665;3325,783342340748;8739,984785531165;2492,573851309894;2627,4798971993723
328;8734,206848352447;8906,239000072528;1799,2759427197234;8739,577249370026;1992,5738513098943;2627,4798971993723
329;8700,319770197002;8904,74387721365;223,740564172958;8732,305502300975;1492,5738513098943;2627,4798971993723
330;8602,695528093576;8904,046376077824;0,0;8729,699643801405;992,5738513098943;2627,4798971993723
331;8322,618097236542;8903,864229751014;0,0;8729,229607026955;492,5738513098943;2627,4798971993723
332;8292,428245792413;8903,756503965533;0,0;8727,61513072827;0,0;2627,4798971993723
333;8245,631925275518;8903,392590470936;0,0;8723,901133729642;0,0;2627,4798971993723
334;8104,179382402871;8903,362149139693;0,0;8720,184849824473;0,0;2627,4798971993723
335;7744,185148389618;8902,977839385252;0,0;8719,658495991785;0,0;2627,4798971993723
336;7353,263707499517;8902,686816943646;0,0;8716,137327295088;0,0;2627,4798971993723
337;6981,958779880033;8902,047804928747;0,0;8715,972760367928;0,0;2627,4798971993723
338;6742,911393190242;8901,99550968313;0,0;8714,967086724904;0,0;2627,4798971993723
339;6595,165946496208;8901,535447316759;0,0;8714,618658623398;0,0;2627,4798971993723
340;6508,416645813452;8900,997143369275;0,0;8714,421369186897;0,0;2627,4798971993723
341;6474,035523020972;8900,936224337294;0,0;8712,422187881923;90,087453453134;2627,4798971993723
342;6633,7378721660025;8900,639462901421;0,0;8709,652345838407;590,087453453134;2627,4798971993723
343;7077,411337444034;8899,874534123948;994,0951688774127;8708,255768218418;1090,087453453134;2627,4798971993723
344;7499,179941544952;8899,14721020674;2151,899963899825;8708,16985037076;1590,087453453134;2627,4798971993723
345;8122,1042481334935;8896,205375994505;3106,66091708237;8705,174578776054;2090,087453453134;2627,4798971993723
346;8431,02073322404;8896,180680656855;3767,404866149489;8704,241574316933;2590,087453453134;2627,4798971993723
347;8592,665637075903;8895,864031058352;4155,790104046194;8701,069350915293;2627,4798971993723;2627,4798971993723
348;8663,868334406976;8893,99142642306;4504,96335260838;8700,279640380179;2627,4798971993723;2627,4798971993723
349;8545,17068586869;8893,753079930331;4460,022068637753;8698,809509416058;2627,4798971993723;2627,4798971993723
350;8618,175848434128;8893,440123326041;3731,7052716675266;8694,077225141946;2627,4798971993723;2627,4798971993723
351;8693,964250882422;8893,050237277139;2553,565018344822;8693,14096486882;2127,4798971993723;2627,4798971993723
352;8699,704202238767;8892,748489292397;1306,1496667815688;8690,896700912032;1627,4798971993723;2627,4798971993723
353;8711,507159717481;8892,49779231821;156,40154164797244;8688,091350039322;1127,4798971993723;2627,4798971993723
354;8624,67104373211;8892,050124576217;0,0;8685,977258893308;627,4798971993723;2627,4798971993723
355;8326,52203040884;8891,636626142079;0,0;8684,609730287068;127,47989719937232;2627,4798971993723
356;8283,68734129657;8891,376357873049;0,0;8683,743910117033;0,0;2627,4798971993723
357;8268,09089289342;8891,152622034058;0,0;8681,758952836475;0,0;2627,4798971993723
358;8080,21275500138;8888,1715977637;0,0;8679,75825321246;0,0;2627,4798971993723
359;7689,022110783753;8887,382072522672;0,0;8679,678722133987;0,0;2627,4798971993723
360;7334,793375716252;8886,721078206197;0,0;8677,76872262635;0,0;2627,4798971993723
361;6966,9033857618215;8886,6541223081;0,0;8677,364949881417;0,0;2627,4798971993723
362;6744,371595874607;8886,36597302578;0,0;8677,042597347861;0,0;2627,4798971993723
363;6578,862574200817;8886,29203292431;0,0;8671,764377818741;0,0;2627,4798971993723
364;6472,0883956008865;8886,084574159479;0,0;8671,10363354205;0,0;2627,4798971993723
365;6450,168533000095;8885,66764405609;0,0;8669,868509790624;0,0;2627,4798971993723
366;6603,5825876715635;8885,459963097299;0,0;8667,0620190573;500,0;2627,4798971993723
367;7055,3382640497075;8885,425317442898;1132,9319399297453;8666,050837204133;1000,0;2627,4798971993723
368;7494,644041196204;8884,943165558872;2831,5823165624092;8665,106033887017;1500,0;2627,4798971993723
369;8087,845161199619;8884,585330874346;3971,0085411501764;8664,9668459323;2000,0;2627,4798971993723
370;8428,277395208375;8884,22504174893;4386,069963438331;8662,162371201595;2500,0;2627,4798971993723
371;8638,843438281561;8883,648756650782;4130,991546825593;8660,773247066389;2627,4798971993723;2627,4798971993723
372;8716,252655235952;8883,074773565697;3311,456945641895;8660,528255793182;2627,4798971993723;2627,4798971993723
373;8607,211404801332;8882,86156440498;2482,219393476481;8658,650072553351;2326,379195261956;2627,4798971993723
374;8703,2497360097;8882,826053665096;1574,2714568150213;8656,691734199256;1826,3791952619556;2627,4798971993723
375;8751,864810447076;8881,78710182164;826,5107487350302;8655,354760228223;1326,3791952619556;2627,4798971993723
376;8704,417750782626;8881,471819011396;387,425811320542;8655,28385804113;826,3791952619556;2627,4798971993723
377;8702,224451455932;8881,150840660257;54,79427075404406;8652,450072430202;326,3791952619556;2627,4798971993723
378;8588,23654543554;8880,091195636596;0,0;8652,195504662537;0,0;2627,4798971993723
379;8344,935974212209;8880,06453884173;0,0;8651,272297010602;0,0;2627,4798971993723
380;8327,684790975862;8879,548109960035;0,0;8650,643660753047;0,0;2627,4798971993723
381;8267,298136399017;8878,961963242833;0,0;8649,782777304514;0,0;2627,4798971993723
382;8134,498435574058;8878,961039865724;0,0;8647,482237130207;0,0;2627,4798971993723
383;7757,2710066370455;8878,706655530183;0,0;8645,45318108436;0,0;2627,4798971993723
384;7389,150419562425;8877,771474002026;0,0;8643,763444485608;0,0;2627,4798971993723
385;7005,02187427582;8877,651420478667;0,0;8640,71489402163;0,0;2627,4798971993723
386;6783,036419638618;8877,133171719654;0,0;8639,785166631524;0,0;2627,4798971993723
387;6627,678931306437;8876,972800608226;0,0;8635,369330520614;0,0;2627,4798971993723
388;6527,824475907718;8876,756558836187;0,0;8632,437231169042;0,0;2627,4798971993723
389;6499,38905005322;8875,932083848167;0,0;8631,207220576329;0,0;2627,4798971993723
390;6654,757239608796;8875,926064972793;0,0;8630,454980525168;209,1481510457329;2627,4798971993723
391;7100,659121138929;8875,923126299243;518,7923690895047;8629,924548481404;709,1481510457329;2627,4798971993723
392;7531,089112466015;8875,285311259442;1546,7004458783094;8629,497621818131;1209,148151045733;2627,4798971993723
393;8125,429952668463;8875,267945450434;2634,1404929496803;8627,873584547919;1709,148151045733;2627,4798971993723
394;8469,330720263699;8874,775405392611;3303,6134991451927;8627,433913875622;2209,148151045733;2627,4798971993723
395;8673,106458646611;8874,654662611232;3637,988183134196;8625,673758474017;2627,4798971993723;2627,4798971993723
396;8703,014689537575;8874,48694145806;3579,64493486406;8624,433361676907;2627,4798971993723;2627,4798971993723
397;8598,95197772658;8874,466546297941;3227,2664081753524;8624,259731939092;2439,8804402008077;2627,4798971993723
398;8693,354914432619;8874,431303174433;2417,7939425381587;8623,41240342371;1939,8804402008077;2627,4798971993723
399;8678,7786371396;8874,161456553338;1700,3911537793956;8623,102165612156;1439,8804402008077;2627,4798971993723
400;8612,10899690774;8873,477418910206;883,8790399610165;8622,363017398759;939,8804402008077;2627,4798971993723
401;8545,994713422233;8873,35743854606;124,30707162784137;8620,143370441127;439,8804402008077;2627,4798971993723
402;8422,841390326019;8872,591431103254;0,0;8619,434382940728;0,0;2627,4798971993723
403;8194,756630448706;8871,949067185607;0,0;8618,905782801803;0,0;2627,4798971993723
404;8162,56218322282;8871,821413387534;0,0;8617,992089638801;0,0;2627,4798971993723
405;8105,964448510881;8871,402347045569;0,0;8616,431507649193;0,0;2627,4798971993723
406;7946,042372358179;8870,685754459493;0,0;8615,714636618855;0,0;2627,4798971993723
407;7578,557887123619;8869,545364867781;0,0;8615,310496706426;0,0;2627,4798971993723
408;7197,187975478056;8868,251295895616;0,0;8615,21717348109;0,0;2627,4798971993723
409;6847,686804880491;8868,199987294867;0,0;8610,79281227876;0,0;2627,4798971993723
410;6625,535421948401;8867,674683983694;0,0;8608,484030891048;0,0;2627,4798971993723
411;6475,83240756587;8867,579744308603;0,0;8604,032672906944;0,0;2627,4798971993723
412;6382,893646984173;8867,295146330833;0,0;8603,894589232039;0,0;2627,4798971993723
413;6347,154754503144;8867,199908698545;0,0;8597,910775284705;0,0;2627,4798971993723
414;6505,766254977523;8866,9664917554;0,0;8595,616758195876;324,9202051537477;2627,4798971993723
415;6958,2956455288695;8866,66187569968;1055,209362080123;8591,284631948836;824,9202051537477;2627,4798971993723
416;7398,709991555311;8866,621205934876;2180,0169653734665;8589,806833650138;1324,9202051537477;2627,4798971993723
417;7971,462342963764;8866,201023494985;2830,6578456826655;8588,197157258748;1824,9202051537477;2627,4798971993723
418;8249,345293688391;8866,09137379282;3011,863814374996;8587,951319239173;2324,9202051537477;2627,4798971993723
419;8356,416539056652;8865,54503961657;3001,890704286571;8583,749838246411;2346,7573209809875;2627,4798971993723
420;8329,640037226258;8865,43196868302;2580,8725425681987;8582,568635343834;2017,6222689060778;2627,4798971993723
421;8217,767777296787;8865,061516536114;2050,1983685295622;8581,954911941735;1602,7625602556654;2627,4798971993723
422;8315,173185053432;8864,262080081711;1601,76615153925;8581,318356722455;1252,1963032353738;2627,4798971993723
423;8363,540792171614;8864,059695215645;1058,2043802230937;8580,073496106626;827,2615897829253;2627,4798971993723
424;8316,161614114846;8863,782151554915;514,2913241155517;8578,465113998098;343,5836246376722;2627,4798971993723
425;8293,011252929293;8863,695504727579;73,79429637395391;8577,995850757263;0,0;2627,4798971993723
426;8188,681305413419;8863,623136371456;0,0;8577,861074048455;0,0;2627,4798971993723
427;7964,7561065714135;8862,448864756307;0,0;8577,616370604512;0,0;2627,4798971993723
428;7976,300002477467;8861,905650917994;0,0;8575,042505612597;0,0;2627,4798971993723
429;7889,291800515967;8861,567226365676;0,0;8574,563493557169;0,0;2627,4798971993723
430;7713,7694675299845;8861,511687068347;0,0;8573,363233961483;0,0;2627,4798971993723
431;7358,302923933794;8861,363107969082;0,0;8573,140015150198;0,0;2627,4798971993723
432;7063,553116105396;8860,754742744575;0,0;8571,594415384945;0,0;2627,4798971993723
433;6752,236109365319;8860,650451398309;0,0;8569,689187188551;0,0;2627,4798971993723
434;6505,782524068794;8859,49004800476;0,0;8567,244440503817;0,0;2627,4798971993723
435;6346,751163434287;8859,45256959687;0,0;8564,538384038184;0,0;2627,4798971993723
436;6247,308194343085;8859,403410897503;0,0;8563,855733925222;0,0;2627,4798971993723
437;6217,9336131113105;8859,179004319572;0,0;8563,726013177107;53,89428557404926;2627,4798971993723
438;6282,966375316753;8858,891249710767;0,0;8562,59310148388;553,8942855740493;2627,4798971993723
439;6472,776252563633;8858,848402870213;1073,2287052883134;8561,671932888454;1053,8942855740493;2627,4798971993723
440;6718,215509648681;8858,481397317997;3026,599617460828;8560,650995738819;1553,8942855740493;2627,4798971993723
441;7164,060076837324;8858,13246194529;4820,476295882941;8559,75453465;2053,8942855740493;2627,4798971993723
442;7500,62160790367;8858,038930518924;6042,193059545952;8552,125902323538;2553,8942855740493;2627,4798971993723
443;7695,323636869526;8857,177130798334;6995,354835464666;8551,300178702773;2627,4798971993723;2627,4798971993723
444;7783,933585371343;8856,786600966945;7237,7753892060055;8550,753675893147;2627,4798971993723;2627,4798971993723
445;7711,226872585791;8856,74730352982;6871,1043016625;8549,659304436018;2627,4798971993723;2627,4798971993723
446;7673,781048849664;8856,377600950706;5868,893298461599;8548,349716273222;2627,4798971993723;2627,4798971993723
447;7668,765372851263;8855,934116996474;4252,874118844435;8545,772327813283;2627,4798971993723;2627,4798971993723
448;7619,287192869125;8855,465856279974;2375,550752344494;8544,274426305357;2627,4798971993723;2627,4798971993723
449;7574,693230644112;8855,054223154033;353,98299607920194;8543,894043202301;2446,3786968458644;2627,4798971993723
450;7490,429505728987;8854,539736363573;0,0;8543,492539034994;2169,6490389787637;2627,4798971993723
451;7469,279505982701;8854,416100157187;0,0;8543,452008572905;2128,186368687985;2627,4798971993723
452;7608,252761114466;8853,452902798792;0,0;8543,010930905035;1628,1863686879851;2627,4798971993723
453;7606,85377602439;8853,359394991277;0,0;8541,464888883178;1128,1863686879851;2627,4798971993723
